Case_ID,Agency_Text,Sex_Code_Text,Ethnic_Code_Text,DateOfBirth,ScaleSet_ID,AssessmentReason,Language,LegalStatus,CustodyStatus,MaritalStatus,RecSupervisionLevel,Scale_ID,RawScore,DecileScore,ScoreText,AssessmentType
52122,PRETRIAL,Male,African-American,75,22,Intake,English,Pretrial,Jail Inmate,Single,4,7,-0.69,9,High,New
52122,PRETRIAL,Male,African-American,75,22,Intake,English,Pretrial,Jail Inmate,Single,4,8,0.85,10,High,New
52122,PRETRIAL,Male,African-American,75,22,Intake,English,Pretrial,Jail Inmate,Single,4,18,37.0,10,High,New
52132,PRETRIAL,Male,Caucasian,68,22,Intake,English,Post Sentence,Probation,Divorced,1,7,-3.87,1,Low,New
52132,PRETRIAL,Male,Caucasian,68,22,Intake,English,Post Sentence,Probation,Divorced,1,8,-1.68,1,Low,New
52132,PRETRIAL,Male,Caucasian,68,22,Intake,English,Post Sentence,Probation,Divorced,1,18,18.0,3,Low,New
52124,PRETRIAL,Female,Caucasian,96,22,Intake,English,Pretrial,Pretrial Defendant,Single,3,7,-1.23,8,High,New
52124,PRETRIAL,Female,Caucasian,96,22,Intake,English,Pretrial,Pretrial Defendant,Single,3,8,-0.44,6,Medium,New
52124,PRETRIAL,Female,Caucasian,96,22,Intake,English,Pretrial,Pretrial Defendant,Single,3,18,11.0,1,Low,New
52129,PRETRIAL,Male,Caucasian,76,22,Intake,English,Post Sentence,Probation,Married,2,7,-2.32,3,Low,New
52129,PRETRIAL,Male,Caucasian,76,22,Intake,English,Post Sentence,Probation,Married,2,8,-0.18,6,Medium,New
52129,PRETRIAL,Male,Caucasian,76,22,Intake,English,Post Sentence,Probation,Married,2,18,21.0,4,Low,New
52112,Probation,Male,Caucasian,82,22,Intake,English,Post Sentence,Probation,Divorced,1,7,-3.04,1,Low,New
52112,Probation,Male,Caucasian,82,22,Intake,English,Post Sentence,Probation,Divorced,1,8,-1.03,2,Low,New
52112,Probation,Male,Caucasian,82,22,Intake,English,Post Sentence,Probation,Divorced,1,18,22.0,5,Medium,New
52110,PRETRIAL,Male,African-American,88,22,Intake,English,Pretrial,Jail Inmate,Single,1,7,-2.56,2,Low,New
52110,PRETRIAL,Male,African-American,88,22,Intake,English,Pretrial,Jail Inmate,Single,1,8,-1.38,2,Low,New
52110,PRETRIAL,Male,African-American,88,22,Intake,English,Pretrial,Jail Inmate,Single,1,18,16.0,2,Low,New
52116,Probation,Male,African-American,78,22,Intake,English,Post Sentence,Probation,Married,2,7,-2.55,3,Low,New
52116,Probation,Male,African-American,78,22,Intake,English,Post Sentence,Probation,Married,2,8,0.07,7,Medium,New
52116,Probation,Male,African-American,78,22,Intake,English,Post Sentence,Probation,Married,2,18,30.0,8,High,New
52105,PRETRIAL,Male,African-American,73,22,Intake,English,Pretrial,Jail Inmate,Single,2,7,-2.17,4,Low,New
52105,PRETRIAL,Male,African-American,73,22,Intake,English,Pretrial,Jail Inmate,Single,2,8,0.01,7,Medium,New
52105,PRETRIAL,Male,African-American,73,22,Intake,English,Pretrial,Jail Inmate,Single,2,18,33.0,9,High,New
52102,PRETRIAL,Male,Caucasian,81,22,Intake,English,Pretrial,Jail Inmate,Single,3,7,-2.41,3,Low,New
52102,PRETRIAL,Male,Caucasian,81,22,Intake,English,Pretrial,Jail Inmate,Single,3,8,0.25,8,High,New
52102,PRETRIAL,Male,Caucasian,81,22,Intake,English,Pretrial,Jail Inmate,Single,3,18,25.0,6,Medium,New
52119,Probation,Female,Caucasian,86,22,Intake,English,Post Sentence,Probation,Single,1,7,-2.8,2,Low,New
52119,Probation,Female,Caucasian,86,22,Intake,English,Post Sentence,Probation,Single,1,8,-0.99,4,Low,New
52119,Probation,Female,Caucasian,86,22,Intake,English,Post Sentence,Probation,Single,1,18,13.0,1,Low,New
52121,PRETRIAL,Male,Caucasian,81,22,Intake,English,Pretrial,Jail Inmate,Married,1,7,-2.13,4,Low,New
52121,PRETRIAL,Male,Caucasian,81,22,Intake,English,Pretrial,Jail Inmate,Married,1,8,-0.76,3,Low,New
52121,PRETRIAL,Male,Caucasian,81,22,Intake,English,Pretrial,Jail Inmate,Married,1,18,15.0,1,Low,New
52126,PRETRIAL,Male,African-American,66,22,Intake,English,Pretrial,Jail Inmate,Single,4,7,-1.11,8,High,New
52126,PRETRIAL,Male,African-American,66,22,Intake,English,Pretrial,Jail Inmate,Single,4,8,0.3,8,High,New
52126,PRETRIAL,Male,African-American,66,22,Intake,English,Pretrial,Jail Inmate,Single,4,18,34.0,10,High,New
52128,Probation,Female,African-American,89,22,Intake,English,Other,Probation,Single,2,7,-2.23,4,Low,New
52128,Probation,Female,African-American,89,22,Intake,English,Other,Probation,Single,2,8,-0.54,6,Medium,New
52128,Probation,Female,African-American,89,22,Intake,English,Other,Probation,Single,2,18,18.0,3,Low,New
52107,PRETRIAL,Male,Caucasian,76,22,Intake,English,Pretrial,Jail Inmate,Single,1,7,-2.69,2,Low,New
52107,PRETRIAL,Male,Caucasian,76,22,Intake,English,Pretrial,Jail Inmate,Single,1,8,-0.48,5,Medium,New
52107,PRETRIAL,Male,Caucasian,76,22,Intake,English,Pretrial,Jail Inmate,Single,1,18,26.0,7,Medium,New
52114,PRETRIAL,Male,African-American,91,22,Intake,English,Pretrial,Jail Inmate,Significant Other,1,7,-1.84,5,Medium,New
52114,PRETRIAL,Male,African-American,91,22,Intake,English,Pretrial,Jail Inmate,Significant Other,1,8,-0.54,4,Low,New
52114,PRETRIAL,Male,African-American,91,22,Intake,English,Pretrial,Jail Inmate,Significant Other,1,18,14.0,1,Low,New
52177,Probation,Male,Hispanic,77,22,Intake,English,Pretrial,Jail Inmate,Separated,1,7,-3.35,1,Low,New
52177,Probation,Male,Hispanic,77,22,Intake,English,Pretrial,Jail Inmate,Separated,1,8,-1.42,1,Low,New
52177,Probation,Male,Hispanic,77,22,Intake,English,Pretrial,Jail Inmate,Separated,1,18,12.0,1,Low,New
52131,Probation,Male,Hispanic,86,22,Intake,English,Other,Probation,Single,1,7,-2.62,2,Low,New
52131,Probation,Male,Hispanic,86,22,Intake,English,Other,Probation,Single,1,8,-0.75,3,Low,New
52131,Probation,Male,Hispanic,86,22,Intake,English,Other,Probation,Single,1,18,18.0,3,Low,New
41631,Probation,Female,African-American,77,17,Intake,English,Post Sentence,Probation,Single,1,7,-2.31,3,Low,New
41631,Probation,Female,African-American,77,17,Intake,English,Post Sentence,Probation,Single,1,8,-0.53,5,Medium,New
41631,Probation,Female,African-American,77,17,Intake,English,Post Sentence,Probation,Single,1,18,23.0,5,Medium,New
52115,PRETRIAL,Male,African-American,86,22,Intake,English,Pretrial,Jail Inmate,Single,2,7,-2.36,3,Low,New
52115,PRETRIAL,Male,African-American,86,22,Intake,English,Pretrial,Jail Inmate,Single,2,8,-0.24,6,Medium,New
52115,PRETRIAL,Male,African-American,86,22,Intake,English,Pretrial,Jail Inmate,Single,2,18,16.0,2,Low,New
52117,PRETRIAL,Male,African-American,86,22,Intake,English,Pretrial,Jail Inmate,Single,1,7,-2.55,3,Low,New
52117,PRETRIAL,Male,African-American,86,22,Intake,English,Pretrial,Jail Inmate,Single,1,8,-0.65,4,Low,New
52117,PRETRIAL,Male,African-American,86,22,Intake,English,Pretrial,Jail Inmate,Single,1,18,18.0,3,Low,New
52130,PRETRIAL,Male,Hispanic,79,22,Intake,English,Pretrial,Jail Inmate,Married,1,7,-2.06,4,Low,New
52130,PRETRIAL,Male,Hispanic,79,22,Intake,English,Pretrial,Jail Inmate,Married,1,8,-0.6,4,Low,New
52130,PRETRIAL,Male,Hispanic,79,22,Intake,English,Pretrial,Jail Inmate,Married,1,18,37.0,10,High,New
52123,PRETRIAL,Female,African-American,85,22,Intake,English,Pretrial,Jail Inmate,Single,3,7,-1.37,7,Medium,New
52123,PRETRIAL,Female,African-American,85,22,Intake,English,Pretrial,Jail Inmate,Single,3,8,0.79,10,High,New
52123,PRETRIAL,Female,African-American,85,22,Intake,English,Pretrial,Jail Inmate,Single,3,18,20.0,4,Low,New
52104,PRETRIAL,Female,Caucasian,91,22,Intake,English,Pretrial,Jail Inmate,Single,2,7,-1.65,6,Medium,New
52104,PRETRIAL,Female,Caucasian,91,22,Intake,English,Pretrial,Jail Inmate,Single,2,8,-0.53,6,Medium,New
52104,PRETRIAL,Female,Caucasian,91,22,Intake,English,Pretrial,Jail Inmate,Single,2,18,14.0,1,Low,New
52111,PRETRIAL,Female,Other,76,22,Intake,English,Pretrial,Jail Inmate,Single,1,7,-3.41,1,Low,New
52111,PRETRIAL,Female,Other,76,22,Intake,English,Pretrial,Jail Inmate,Single,1,8,-1.94,1,Low,New
52111,PRETRIAL,Female,Other,76,22,Intake,English,Pretrial,Jail Inmate,Single,1,18,12.0,1,Low,New
52106,PRETRIAL,Male,African-American,69,22,Intake,English,Pretrial,Jail Inmate,Single,3,7,-1.4,7,Medium,New
52106,PRETRIAL,Male,African-American,69,22,Intake,English,Pretrial,Jail Inmate,Single,3,8,0.52,9,High,New
52106,PRETRIAL,Male,African-American,69,22,Intake,English,Pretrial,Jail Inmate,Single,3,18,26.0,7,Medium,New
52109,PRETRIAL,Male,African-American,87,22,Intake,English,Pretrial,Jail Inmate,Single,2,7,-2.34,3,Low,New
52109,PRETRIAL,Male,African-American,87,22,Intake,English,Pretrial,Jail Inmate,Single,2,8,-0.28,6,Medium,New
52109,PRETRIAL,Male,African-American,87,22,Intake,English,Pretrial,Jail Inmate,Single,2,18,19.0,3,Low,New
52125,Probation,Male,Caucasian,61,22,Intake,English,Other,Probation,Married,1,7,-2.8,2,Low,New
52125,Probation,Male,Caucasian,61,22,Intake,English,Other,Probation,Married,1,8,-1.01,2,Low,New
52125,Probation,Male,Caucasian,61,22,Intake,English,Other,Probation,Married,1,18,20.0,3,Low,New
52133,Probation,Male,Hispanic,93,22,Intake,English,Post Sentence,Probation,Single,1,7,-1.91,5,Medium,New
52133,Probation,Male,Hispanic,93,22,Intake,English,Post Sentence,Probation,Single,1,8,-0.51,5,Medium,New
52133,Probation,Male,Hispanic,93,22,Intake,English,Post Sentence,Probation,Single,1,18,13.0,1,Low,New
51228,PRETRIAL,Female,Caucasian,74,22,Intake,English,Pretrial,Pretrial Defendant,Single,1,7,-3.38,1,Low,Copy
51228,PRETRIAL,Female,Caucasian,74,22,Intake,English,Pretrial,Pretrial Defendant,Single,1,8,-1.5,2,Low,Copy
51228,PRETRIAL,Female,Caucasian,74,22,Intake,English,Pretrial,Pretrial Defendant,Single,1,18,16.0,2,Low,Copy
45012,PRETRIAL,Male,Caucasian,65,17,Intake,English,Other,Probation,Divorced,1,7,-3.97,1,Low,Copy
45012,PRETRIAL,Male,Caucasian,65,17,Intake,English,Other,Probation,Divorced,1,8,-2.21,1,Low,Copy
45012,PRETRIAL,Male,Caucasian,65,17,Intake,English,Other,Probation,Divorced,1,18,17.0,2,Low,Copy
52138,PRETRIAL,Male,African-American,90,22,Intake,English,Pretrial,Jail Inmate,Single,4,7,-1.08,8,High,New
52138,PRETRIAL,Male,African-American,90,22,Intake,English,Pretrial,Jail Inmate,Single,4,8,0.51,9,High,New
52138,PRETRIAL,Male,African-American,90,22,Intake,English,Pretrial,Jail Inmate,Single,4,18,30.0,8,High,New
52156,Probation,Male,African-American,65,22,Intake,English,Post Sentence,Probation,Single,2,7,-1.9,5,Medium,New
52156,Probation,Male,African-American,65,22,Intake,English,Post Sentence,Probation,Single,2,8,-0.15,6,Medium,New
52156,Probation,Male,African-American,65,22,Intake,English,Post Sentence,Probation,Single,2,18,28.0,8,High,New
52148,PRETRIAL,Male,Caucasian,83,22,Intake,English,Pretrial,Jail Inmate,Significant Other,1,7,-2.71,2,Low,New
52148,PRETRIAL,Male,Caucasian,83,22,Intake,English,Pretrial,Jail Inmate,Significant Other,1,8,-1.18,2,Low,New
52148,PRETRIAL,Male,Caucasian,83,22,Intake,English,Pretrial,Jail Inmate,Significant Other,1,18,12.0,1,Low,New
52135,PRETRIAL,Male,Caucasian,47,22,Intake,English,Pretrial,Jail Inmate,Widowed,1,7,-4.32,1,Low,New
52135,PRETRIAL,Male,Caucasian,47,22,Intake,English,Pretrial,Jail Inmate,Widowed,1,8,-2.7,1,Low,New
52135,PRETRIAL,Male,Caucasian,47,22,Intake,English,Pretrial,Jail Inmate,Widowed,1,18,16.0,2,Low,New
52143,PRETRIAL,Female,African-American,90,22,Intake,English,Pretrial,Jail Inmate,Single,1,7,-2.13,4,Low,New
52143,PRETRIAL,Female,African-American,90,22,Intake,English,Pretrial,Jail Inmate,Single,1,8,-1.02,4,Low,New
52143,PRETRIAL,Female,African-American,90,22,Intake,English,Pretrial,Jail Inmate,Single,1,18,11.0,1,Low,New
52161,Probation,Male,Other,90,22,Intake,English,Post Sentence,Probation,Single,1,7,-2.23,4,Low,New
52161,Probation,Male,Other,90,22,Intake,English,Post Sentence,Probation,Single,1,8,-0.37,5,Medium,New
52161,Probation,Male,Other,90,22,Intake,English,Post Sentence,Probation,Single,1,18,15.0,1,Low,New
52157,PRETRIAL,Male,Caucasian,60,22,Intake,English,Other,Probation,Separated,1,7,-4.06,1,Low,New
52157,PRETRIAL,Male,Caucasian,60,22,Intake,English,Other,Probation,Separated,1,8,-2.43,1,Low,New
52157,PRETRIAL,Male,Caucasian,60,22,Intake,English,Other,Probation,Separated,1,18,13.0,1,Low,New
52140,PRETRIAL,Male,Hispanic,93,22,Intake,English,Pretrial,Jail Inmate,Single,1,7,-1.91,5,Medium,New
52140,PRETRIAL,Male,Hispanic,93,22,Intake,English,Pretrial,Jail Inmate,Single,1,8,-0.91,3,Low,New
52140,PRETRIAL,Male,Hispanic,93,22,Intake,English,Pretrial,Jail Inmate,Single,1,18,16.0,2,Low,New
52141,PRETRIAL,Male,Hispanic,54,22,Intake,English,Pretrial,Jail Inmate,Single,1,7,-3.88,1,Low,New
52141,PRETRIAL,Male,Hispanic,54,22,Intake,English,Pretrial,Jail Inmate,Single,1,8,-1.98,1,Low,New
52141,PRETRIAL,Male,Hispanic,54,22,Intake,English,Pretrial,Jail Inmate,Single,1,18,12.0,1,Low,New
52153,PRETRIAL,Male,African-American,93,17,Intake,English,Post Sentence,Probation,Single,3,7,-1.24,8,High,New
52153,PRETRIAL,Male,African-American,93,17,Intake,English,Post Sentence,Probation,Single,3,8,-0.6,3,Low,New
52153,PRETRIAL,Male,African-American,93,17,Intake,English,Post Sentence,Probation,Single,3,18,14.0,1,Low,New
52159,Probation,Female,Hispanic,81,22,Intake,English,Post Sentence,Probation,Single,1,7,-3.2,1,Low,New
52159,Probation,Female,Hispanic,81,22,Intake,English,Post Sentence,Probation,Single,1,8,-1.0,4,Low,New
52159,Probation,Female,Hispanic,81,22,Intake,English,Post Sentence,Probation,Single,1,18,15.0,1,Low,New
52145,Probation,Male,Hispanic,94,22,Intake,English,Other,Probation,Single,4,7,-1.08,8,High,New
52145,Probation,Male,Hispanic,94,22,Intake,English,Other,Probation,Single,4,8,0.67,10,High,New
52145,Probation,Male,Hispanic,94,22,Intake,English,Other,Probation,Single,4,18,24.0,6,Medium,New
52146,DRRD,Male,African-American,77,17,Intake,English,Probation Violator,Probation,Single,3,7,-2.24,3,Low,New
52146,DRRD,Male,African-American,77,17,Intake,English,Probation Violator,Probation,Single,3,8,1.24,10,High,New
52146,DRRD,Male,African-American,77,17,Intake,English,Probation Violator,Probation,Single,3,18,26.0,6,Medium,New
52137,PRETRIAL,Male,Other,90,22,Intake,English,Pretrial,Jail Inmate,Single,1,7,-2.33,3,Low,New
52137,PRETRIAL,Male,Other,90,22,Intake,English,Pretrial,Jail Inmate,Single,1,8,-0.42,5,Medium,New
52137,PRETRIAL,Male,Other,90,22,Intake,English,Pretrial,Jail Inmate,Single,1,18,18.0,3,Low,New
52147,Probation,Female,African-American,81,22,Intake,English,Other,Probation,Single,1,7,-3.2,1,Low,New
52147,Probation,Female,African-American,81,22,Intake,English,Other,Probation,Single,1,8,-1.65,2,Low,New
52147,Probation,Female,African-American,81,22,Intake,English,Other,Probation,Single,1,18,17.0,2,Low,New
52155,Probation,Male,Caucasian,91,22,Intake,English,Other,Probation,Single,1,7,-2.34,3,Low,New
52155,Probation,Male,Caucasian,91,22,Intake,English,Other,Probation,Single,1,8,-0.94,3,Low,New
52155,Probation,Male,Caucasian,91,22,Intake,English,Other,Probation,Single,1,18,22.0,5,Medium,New
52144,PRETRIAL,Male,Caucasian,92,22,Intake,English,Pretrial,Jail Inmate,Single,2,7,-1.34,7,Medium,New
52144,PRETRIAL,Male,Caucasian,92,22,Intake,English,Pretrial,Jail Inmate,Single,2,8,-0.1,7,Medium,New
52144,PRETRIAL,Male,Caucasian,92,22,Intake,English,Pretrial,Jail Inmate,Single,2,18,14.0,1,Low,New
52149,Probation,Male,Caucasian,50,22,Intake,English,Other,Probation,Married,1,7,-4.38,1,Low,New
52149,Probation,Male,Caucasian,50,22,Intake,English,Other,Probation,Married,1,8,-2.25,1,Low,New
52149,Probation,Male,Caucasian,50,22,Intake,English,Other,Probation,Married,1,18,12.0,1,Low,New
52162,Probation,Male,Hispanic,79,22,Intake,Spanish,Other,Probation,Married,1,7,-3.0,1,Low,New
52162,Probation,Male,Hispanic,79,22,Intake,Spanish,Other,Probation,Married,1,8,-1.14,2,Low,New
52162,Probation,Male,Hispanic,79,22,Intake,Spanish,Other,Probation,Married,1,18,20.0,3,Low,New
52150,Probation,Male,Caucasian,84,22,Intake,English,Post Sentence,Probation,Single,1,7,-2.97,1,Low,New
52150,Probation,Male,Caucasian,84,22,Intake,English,Post Sentence,Probation,Single,1,8,-1.15,2,Low,New
52150,Probation,Male,Caucasian,84,22,Intake,English,Post Sentence,Probation,Single,1,18,22.0,5,Medium,New
46961,Probation,Male,African-American,70,17,Intake,English,Conditional Release,Probation,Married,1,7,-3.47,1,Low,New
46961,Probation,Male,African-American,70,17,Intake,English,Conditional Release,Probation,Married,1,8,-1.77,1,Low,New
46961,Probation,Male,African-American,70,17,Intake,English,Conditional Release,Probation,Married,1,18,14.0,1,Low,New
52139,PRETRIAL,Male,African-American,94,22,Intake,English,Pretrial,Jail Inmate,Single,4,7,-1.18,8,High,New
52139,PRETRIAL,Male,African-American,94,22,Intake,English,Pretrial,Jail Inmate,Single,4,8,0.19,8,High,New
52139,PRETRIAL,Male,African-American,94,22,Intake,English,Pretrial,Jail Inmate,Single,4,18,20.0,3,Low,New
52154,Probation,Male,African-American,82,22,Intake,English,Post Sentence,Probation,Single,1,7,-2.45,3,Low,New
52154,Probation,Male,African-American,82,22,Intake,English,Post Sentence,Probation,Single,1,8,-0.48,5,Medium,New
52154,Probation,Male,African-American,82,22,Intake,English,Post Sentence,Probation,Single,1,18,20.0,3,Low,New
52136,PRETRIAL,Male,Caucasian,77,22,Intake,English,Pretrial,Jail Inmate,Single,1,7,-3.43,1,Low,New
52136,PRETRIAL,Male,Caucasian,77,22,Intake,English,Pretrial,Jail Inmate,Single,1,8,-1.79,1,Low,New
52136,PRETRIAL,Male,Caucasian,77,22,Intake,English,Pretrial,Jail Inmate,Single,1,18,12.0,1,Low,New
52142,PRETRIAL,Male,African-American,94,22,Intake,English,Pretrial,Jail Inmate,Single,3,7,-1.22,8,High,New
52142,PRETRIAL,Male,African-American,94,22,Intake,English,Pretrial,Jail Inmate,Single,3,8,-0.4,5,Medium,New
52142,PRETRIAL,Male,African-American,94,22,Intake,English,Pretrial,Jail Inmate,Single,3,18,14.0,1,Low,New
8209,PRETRIAL,Male,African-American,58,22,Intake,English,Pretrial,Jail Inmate,Married,1,7,-3.74,1,Low,Copy
8209,PRETRIAL,Male,African-American,58,22,Intake,English,Pretrial,Jail Inmate,Married,1,8,-1.36,2,Low,Copy
8209,PRETRIAL,Male,African-American,58,22,Intake,English,Pretrial,Jail Inmate,Married,1,18,16.0,2,Low,Copy
52152,PRETRIAL,Male,Caucasian,89,22,Intake,English,Pretrial,Jail Inmate,Single,1,7,-2.49,3,Low,New
52152,PRETRIAL,Male,Caucasian,89,22,Intake,English,Pretrial,Jail Inmate,Single,1,8,-0.83,3,Low,New
52152,PRETRIAL,Male,Caucasian,89,22,Intake,English,Pretrial,Jail Inmate,Single,1,18,21.0,4,Low,New
52158,PRETRIAL,Female,African-American,88,22,Intake,English,Post Sentence,Probation,Separated,3,7,-1.51,6,Medium,New
52158,PRETRIAL,Female,African-American,88,22,Intake,English,Post Sentence,Probation,Separated,3,8,-0.09,8,High,New
52158,PRETRIAL,Female,African-American,88,22,Intake,English,Post Sentence,Probation,Separated,3,18,23.0,6,Medium,New
52160,PRETRIAL,Female,Caucasian,70,22,Intake,English,Post Sentence,Probation,Single,2,7,-2.84,2,Low,New
52160,PRETRIAL,Female,Caucasian,70,22,Intake,English,Post Sentence,Probation,Single,2,8,-0.41,6,Medium,New
52160,PRETRIAL,Female,Caucasian,70,22,Intake,English,Post Sentence,Probation,Single,2,18,22.0,5,Medium,New
52178,Probation,Female,African-American,87,22,Intake,English,Other,Probation,Single,2,7,-1.69,6,Medium,New
52178,Probation,Female,African-American,87,22,Intake,English,Other,Probation,Single,2,8,-0.5,6,Medium,New
52178,Probation,Female,African-American,87,22,Intake,English,Other,Probation,Single,2,18,19.0,3,Low,New
52184,PRETRIAL,Female,African-American,87,22,Intake,English,Pretrial,Pretrial Defendant,Single,4,7,-0.31,10,High,New
52184,PRETRIAL,Female,African-American,87,22,Intake,English,Pretrial,Pretrial Defendant,Single,4,8,0.44,10,High,New
52184,PRETRIAL,Female,African-American,87,22,Intake,English,Pretrial,Pretrial Defendant,Single,4,18,21.0,4,Low,New
52196,PRETRIAL,Male,African-American,66,22,Intake,English,Pretrial,Jail Inmate,Single,1,7,-2.73,2,Low,New
52196,PRETRIAL,Male,African-American,66,22,Intake,English,Pretrial,Jail Inmate,Single,1,8,-1.28,2,Low,New
52196,PRETRIAL,Male,African-American,66,22,Intake,English,Pretrial,Jail Inmate,Single,1,18,16.0,2,Low,New
52195,Probation,Female,Caucasian,63,22,Intake,English,Post Sentence,Probation,Divorced,1,7,-3.98,1,Low,New
52195,Probation,Female,Caucasian,63,22,Intake,English,Post Sentence,Probation,Divorced,1,8,-2.07,1,Low,New
52195,Probation,Female,Caucasian,63,22,Intake,English,Post Sentence,Probation,Divorced,1,18,15.0,1,Low,New
52060,PRETRIAL,Male,African-American,93,17,Intake,English,Pretrial,Pretrial Defendant,Single,3,7,-0.78,9,High,Copy
52060,PRETRIAL,Male,African-American,93,17,Intake,English,Pretrial,Pretrial Defendant,Single,3,8,-0.31,6,Medium,Copy
52060,PRETRIAL,Male,African-American,93,17,Intake,English,Pretrial,Pretrial Defendant,Single,3,18,13.0,1,Low,Copy
52165,PRETRIAL,Male,Caucasian,66,22,Intake,English,Pretrial,Jail Inmate,Single,1,7,-2.98,1,Low,New
52165,PRETRIAL,Male,Caucasian,66,22,Intake,English,Pretrial,Jail Inmate,Single,1,8,-1.31,2,Low,New
52165,PRETRIAL,Male,Caucasian,66,22,Intake,English,Pretrial,Jail Inmate,Single,1,18,16.0,2,Low,New
52173,PRETRIAL,Female,African-American,84,22,Intake,English,Pretrial,Jail Inmate,Single,1,7,-2.95,1,Low,New
52173,PRETRIAL,Female,African-American,84,22,Intake,English,Pretrial,Jail Inmate,Single,1,8,-1.62,2,Low,New
52173,PRETRIAL,Female,African-American,84,22,Intake,English,Pretrial,Jail Inmate,Single,1,18,12.0,1,Low,New
52190,Probation,Female,Asian,72,22,Intake,English,Post Sentence,Probation,Married,1,7,-3.47,1,Low,New
52190,Probation,Female,Asian,72,22,Intake,English,Post Sentence,Probation,Married,1,8,-1.53,2,Low,New
52190,Probation,Female,Asian,72,22,Intake,English,Post Sentence,Probation,Married,1,18,16.0,2,Low,New
52060,PRETRIAL,Male,African-American,93,22,Intake,English,Pretrial,Pretrial Defendant,Single,3,7,-0.57,10,High,Copy
52060,PRETRIAL,Male,African-American,93,22,Intake,English,Pretrial,Pretrial Defendant,Single,3,8,-0.31,6,Medium,Copy
52060,PRETRIAL,Male,African-American,93,22,Intake,English,Pretrial,Pretrial Defendant,Single,3,18,17.0,2,Low,Copy
46280,PRETRIAL,Male,African-American,89,17,Intake,English,Pretrial,Probation,Single,2,7,-1.53,6,Medium,Copy
46280,PRETRIAL,Male,African-American,89,17,Intake,English,Pretrial,Probation,Single,2,8,-0.68,4,Low,Copy
46280,PRETRIAL,Male,African-American,89,17,Intake,English,Pretrial,Probation,Single,2,18,15.0,1,Low,Copy
52176,PRETRIAL,Male,African-American,77,22,Intake,English,Pretrial,Jail Inmate,Single,1,7,-3.18,1,Low,New
52176,PRETRIAL,Male,African-American,77,22,Intake,English,Pretrial,Jail Inmate,Single,1,8,-1.16,2,Low,New
52176,PRETRIAL,Male,African-American,77,22,Intake,English,Pretrial,Jail Inmate,Single,1,18,20.0,3,Low,New
52193,PRETRIAL,Male,Hispanic,80,22,Intake,English,Pretrial,Jail Inmate,Single,1,7,-3.06,1,Low,New
52193,PRETRIAL,Male,Hispanic,80,22,Intake,English,Pretrial,Jail Inmate,Single,1,8,-1.19,2,Low,New
52193,PRETRIAL,Male,Hispanic,80,22,Intake,English,Pretrial,Jail Inmate,Single,1,18,18.0,3,Low,New
52168,PRETRIAL,Male,African-American,86,22,Intake,English,Pretrial,Jail Inmate,Single,3,7,-1.38,7,Medium,New
52168,PRETRIAL,Male,African-American,86,22,Intake,English,Pretrial,Jail Inmate,Single,3,8,0.31,9,High,New
52168,PRETRIAL,Male,African-American,86,22,Intake,English,Pretrial,Jail Inmate,Single,3,18,16.0,2,Low,New
52169,PRETRIAL,Male,Other,89,22,Intake,English,Pretrial,Jail Inmate,Single,1,7,-1.96,5,Medium,New
52169,PRETRIAL,Male,Other,89,22,Intake,English,Pretrial,Jail Inmate,Single,1,8,-0.64,4,Low,New
52169,PRETRIAL,Male,Other,89,22,Intake,English,Pretrial,Jail Inmate,Single,1,18,14.0,1,Low,New
52182,Probation,Male,Hispanic,76,22,Intake,English,Post Sentence,Probation,Single,2,7,-2.26,3,Low,New
52182,Probation,Male,Hispanic,76,22,Intake,English,Post Sentence,Probation,Single,2,8,-0.1,7,Medium,New
52182,Probation,Male,Hispanic,76,22,Intake,English,Post Sentence,Probation,Single,2,18,29.0,8,High,New
52164,PRETRIAL,Male,African-American,93,22,Intake,English,Pretrial,Jail Inmate,Single,2,7,-1.4,7,Medium,New
52164,PRETRIAL,Male,African-American,93,22,Intake,English,Pretrial,Jail Inmate,Single,2,8,-0.03,7,Medium,New
52164,PRETRIAL,Male,African-American,93,22,Intake,English,Pretrial,Jail Inmate,Single,2,18,14.0,1,Low,New
52174,PRETRIAL,Male,African-American,72,22,Intake,English,Pretrial,Jail Inmate,Divorced,1,7,-2.09,4,Low,New
52174,PRETRIAL,Male,African-American,72,22,Intake,English,Pretrial,Jail Inmate,Divorced,1,8,-0.34,5,Medium,New
52174,PRETRIAL,Male,African-American,72,22,Intake,English,Pretrial,Jail Inmate,Divorced,1,18,20.0,3,Low,New
52179,Probation,Male,African-American,83,22,Intake,English,Post Sentence,Probation,Single,3,7,-1.67,6,Medium,New
52179,Probation,Male,African-American,83,22,Intake,English,Post Sentence,Probation,Single,3,8,0.65,10,High,New
52179,Probation,Male,African-American,83,22,Intake,English,Post Sentence,Probation,Single,3,18,24.0,6,Medium,New
52188,DRRD,Male,Hispanic,85,17,Intake,English,Post Sentence,Probation,Single,1,7,-2.86,2,Low,New
52188,DRRD,Male,Hispanic,85,17,Intake,English,Post Sentence,Probation,Single,1,8,-0.28,5,Medium,New
52188,DRRD,Male,Hispanic,85,17,Intake,English,Post Sentence,Probation,Single,1,18,21.0,3,Low,New
39197,PRETRIAL,Male,African-American,61,22,Intake,English,Pretrial,Jail Inmate,Single,1,7,-2.72,2,Low,Copy
