Scale_ID,RawScore,DecileScore,ScoreText,Sex_Code_Text_Female,Sex_Code_Text_Male,Ethnic_Code_Text_African-Am,Ethnic_Code_Text_African-American,Ethnic_Code_Text_Arabic,Ethnic_Code_Text_Asian,Ethnic_Code_Text_Caucasian,Ethnic_Code_Text_Hispanic,Ethnic_Code_Text_Native American,Ethnic_Code_Text_Oriental,Ethnic_Code_Text_Other
8,0.6176,8,2.0,0,1,0,0,0,0,0,1,0,0,0
8,0.4399,3,0.0,0,1,0,0,0,0,1,0,0,0,0
8,0.3483,2,0.0,0,1,0,0,0,0,1,0,0,0,0
8,0.307,1,0.0,0,1,0,0,0,0,1,0,0,0,0
8,0.6338,9,2.0,0,1,0,0,0,0,0,1,0,0,0
8,0.3214,1,0.0,0,1,0,1,0,0,0,0,0,0,0
8,0.2154,1,0.0,0,1,0,1,0,0,0,0,0,0,0
8,0.4363,5,1.0,1,0,0,0,0,0,1,0,0,0,0
8,0.3914,3,0.0,1,0,0,1,0,0,0,0,0,0,0
8,0.2711,1,0.0,0,1,0,0,0,0,1,0,0,0,0
8,0.526,6,1.0,0,1,0,1,0,0,0,0,0,0,0
8,0.6212,9,2.0,1,0,0,0,0,0,1,0,0,0,0
8,0.3214,1,0.0,0,1,0,0,0,0,1,0,0,0,0
8,0.3232,2,0.0,1,0,0,1,0,0,0,0,0,0,0
8,0.7469,10,2.0,0,1,0,1,0,0,0,0,0,0,0
8,0.623,8,2.0,0,1,0,1,0,0,0,0,0,0,0
8,0.5943,8,2.0,0,1,0,0,0,0,1,0,0,0,0
8,0.4093,3,0.0,0,1,0,0,0,0,1,0,0,0,0
8,0.5978,8,2.0,0,1,0,0,0,0,1,0,0,0,0
8,0.1634,1,0.0,0,1,0,0,0,0,1,0,0,0,0
8,0.7002,10,2.0,1,0,0,1,0,0,0,0,0,0,0
8,0.7253,10,2.0,0,1,0,0,0,0,1,0,0,0,0
8,0.5996,8,2.0,0,1,0,1,0,0,0,0,0,0,0
8,0.4399,3,0.0,0,1,0,0,0,0,0,0,0,0,1
8,0.4829,4,0.0,0,1,0,1,0,0,0,0,0,0,0
8,0.3662,2,0.0,0,1,0,0,0,0,1,0,0,0,0
8,0.5512,6,1.0,0,1,0,0,0,0,1,0,0,0,0
8,0.2065,1,0.0,1,0,0,1,0,0,0,0,0,0,0
8,0.5601,7,1.0,0,1,0,1,0,0,0,0,0,0,0
8,0.5171,5,1.0,0,1,0,0,0,0,0,1,0,0,0
8,0.4991,6,1.0,1,0,0,0,0,0,1,0,0,0,0
8,0.2478,1,0.0,0,1,0,0,0,0,1,0,0,0,0
8,0.6571,9,2.0,0,1,0,1,0,0,0,0,0,0,0
8,0.2244,1,0.0,0,1,0,0,0,0,1,0,0,0,0
8,0.4847,5,1.0,0,1,0,1,0,0,0,0,0,0,0
8,0.1275,1,0.0,0,1,0,0,0,0,0,0,0,0,1
8,0.6786,9,2.0,0,1,0,1,0,0,0,0,0,0,0
8,0.2531,1,0.0,0,1,0,0,0,0,1,0,0,0,0
8,0.5189,5,1.0,0,1,0,1,0,0,0,0,0,0,0
8,0.5153,5,1.0,0,1,0,0,0,0,1,0,0,0,0
8,0.2316,1,0.0,1,0,0,0,0,0,0,1,0,0,0
8,0.3609,2,0.0,0,1,0,0,0,0,1,0,0,0,0
8,0.4973,6,1.0,1,0,0,0,0,0,1,0,0,0,0
8,0.2298,1,0.0,1,0,0,1,0,0,0,0,0,0,0
8,0.5996,8,2.0,0,1,0,1,0,0,0,0,0,0,0
8,0.3896,2,0.0,0,1,0,0,0,0,1,0,0,0,0
8,0.395,2,0.0,0,1,0,0,0,0,0,1,0,0,0
8,0.7451,10,2.0,1,0,0,0,0,0,1,0,0,0,0
8,0.6248,8,2.0,0,1,0,1,0,0,0,0,0,0,0
8,0.3285,2,0.0,0,1,0,0,0,0,1,0,0,0,0
8,0.1849,1,0.0,0,1,0,0,0,0,1,0,0,0,0
8,0.2819,1,0.0,0,1,0,1,0,0,0,0,0,0,0
8,0.5027,5,1.0,1,0,0,0,0,0,0,1,0,0,0
8,0.5763,7,1.0,0,1,0,1,0,0,0,0,0,0,0
8,0.5763,7,1.0,0,1,0,1,0,0,0,0,0,0,0
8,0.5709,7,1.0,0,1,0,1,0,0,0,0,0,0,0
8,0.3716,2,0.0,0,1,0,0,0,0,1,0,0,0,0
8,0.605,8,2.0,0,1,0,1,0,0,0,0,0,0,0
8,0.5889,7,1.0,0,1,0,1,0,0,0,0,0,0,0
8,0.6499,9,2.0,0,1,0,1,0,0,0,0,0,0,0
8,0.5153,5,1.0,0,1,0,1,0,0,0,0,0,0,0
8,0.2855,1,0.0,0,1,0,0,0,0,0,1,0,0,0
8,0.3645,2,0.0,0,1,0,1,0,0,0,0,0,0,0
8,0.4632,3,0.0,0,1,0,0,0,0,0,1,0,0,0
8,0.5314,6,1.0,0,1,0,0,0,0,1,0,0,0,0
8,0.6535,9,2.0,0,1,0,1,0,0,0,0,0,0,0
8,0.6445,9,2.0,0,1,0,1,0,0,0,0,0,0,0
8,0.5512,6,1.0,0,1,0,1,0,0,0,0,0,0,0
8,0.6966,10,2.0,0,1,0,1,0,0,0,0,0,0,0
8,0.325,2,0.0,1,0,0,0,0,0,1,0,0,0,0
8,0.5063,5,1.0,0,1,0,1,0,0,0,0,0,0,0
8,0.377,2,0.0,0,1,0,0,0,0,0,1,0,0,0
8,0.5117,5,1.0,0,1,0,0,0,0,1,0,0,0,0
8,0.6463,9,2.0,0,1,0,1,0,0,0,0,0,0,0
8,0.3878,2,0.0,0,1,0,0,0,0,1,0,0,0,0
8,0.5943,8,2.0,0,1,0,0,0,0,1,0,0,0,0
8,0.5278,6,1.0,0,1,0,0,0,0,0,0,0,0,1
8,0.4811,4,0.0,0,1,0,1,0,0,0,0,0,0,0
8,0.5781,7,1.0,0,1,0,1,0,0,0,0,0,0,0
8,0.4183,4,0.0,1,0,0,0,0,0,0,1,0,0,0
8,0.5961,8,2.0,0,1,0,1,0,0,0,0,0,0,0
8,0.5206,5,1.0,0,1,0,1,0,0,0,0,0,0,0
8,0.4865,5,1.0,0,1,0,0,0,0,1,0,0,0,0
8,0.4075,4,0.0,1,0,0,0,0,0,0,1,0,0,0
8,0.3285,2,0.0,0,1,0,1,0,0,0,0,0,0,0
8,0.4093,3,0.0,0,1,0,0,0,0,0,0,0,0,1
8,0.4452,4,0.0,0,1,0,1,0,0,0,0,0,0,0
8,0.5153,5,1.0,0,1,0,0,0,0,1,0,0,0,0
8,0.5925,8,2.0,0,1,0,0,0,0,0,1,0,0,0
8,0.4542,5,1.0,1,0,0,0,0,0,1,0,0,0,0
8,0.3447,2,0.0,0,1,0,0,0,0,0,0,0,0,1
8,0.2801,1,0.0,0,1,0,1,0,0,0,0,0,0,0
8,0.3968,-1,,0,1,0,0,0,0,1,0,0,0,0
8,0.6732,10,2.0,1,0,0,0,0,0,1,0,0,0,0
8,0.4165,4,0.0,1,0,0,0,0,0,0,1,0,0,0
8,0.4147,3,0.0,0,1,0,0,0,0,1,0,0,0,0
8,0.1795,1,0.0,0,1,0,0,0,0,0,1,0,0,0
8,0.2926,1,0.0,0,1,0,0,0,0,1,0,0,0,0
8,0.2352,1,0.0,0,1,0,0,0,0,1,0,0,0,0
8,0.4506,4,0.0,0,1,0,1,0,0,0,0,0,0,0
8,0.3914,3,0.0,1,0,0,0,0,0,0,1,0,0,0
8,0.377,3,0.0,1,0,0,1,0,0,0,0,0,0,0
8,0.1454,1,0.0,1,0,0,0,0,0,1,0,0,0,0
8,0.2478,1,0.0,1,0,0,0,0,0,1,0,0,0,0
8,0.3447,2,0.0,0,1,0,0,0,0,0,1,0,0,0
8,0.7074,10,2.0,0,1,0,1,0,0,0,0,0,0,0
8,0.5494,6,1.0,0,1,0,0,0,0,1,0,0,0,0
8,0.6625,9,2.0,0,1,0,1,0,0,0,0,0,0,0
8,0.6894,10,2.0,0,1,0,1,0,0,0,0,0,0,0
8,0.3591,2,0.0,0,1,0,0,0,0,1,0,0,0,0
8,0.6768,9,2.0,0,1,0,1,0,0,0,0,0,0,0
8,0.7343,10,2.0,0,1,0,1,0,0,0,0,0,0,0
8,0.2567,1,0.0,0,1,0,0,0,0,1,0,0,0,0
8,0.4219,2,0.0,0,1,0,0,0,0,1,0,0,0,0
8,0.7056,10,2.0,0,1,0,1,0,0,0,0,0,0,0
8,0.4183,3,0.0,0,1,0,1,0,0,0,0,0,0,0
8,0.5673,7,1.0,0,1,0,1,0,0,0,0,0,0,0
8,0.3878,2,0.0,0,1,0,0,0,0,1,0,0,0,0
8,0.2101,1,0.0,0,1,0,0,0,0,1,0,0,0,0
8,0.5996,8,2.0,0,1,0,1,0,0,0,0,0,0,0
8,0.4309,3,0.0,0,1,0,1,0,0,0,0,0,0,0
8,0.6104,8,2.0,0,1,0,0,0,0,1,0,0,0,0
8,0.5224,6,1.0,0,1,0,0,0,0,0,1,0,0,0
8,0.5117,7,1.0,1,0,0,1,0,0,0,0,0,0,0
8,0.3285,2,0.0,0,1,0,0,0,0,0,1,0,0,0
8,0.5296,6,1.0,0,1,0,1,0,0,0,0,0,0,0
8,0.5422,6,1.0,0,1,0,0,0,0,1,0,0,0,0
8,0.5278,6,1.0,0,1,0,1,0,0,0,0,0,0,0
8,0.6248,8,2.0,0,1,0,1,0,0,0,0,0,0,0
8,0.3142,1,0.0,0,1,0,0,0,0,0,1,0,0,0
8,0.4973,5,1.0,0,1,0,1,0,0,0,0,0,0,0
8,0.5422,6,1.0,0,1,0,0,0,0,1,0,0,0,0
8,0.5494,6,1.0,0,1,0,0,0,0,1,0,0,0,0
8,0.6607,9,2.0,0,1,0,1,0,0,0,0,0,0,0
8,0.2747,1,0.0,0,1,0,0,0,0,1,0,0,0,0
8,0.6948,10,2.0,0,1,0,0,0,0,1,0,0,0,0
8,0.2819,1,0.0,0,1,0,0,0,0,1,0,0,0,0
8,0.4794,4,0.0,0,1,0,1,0,0,0,0,0,0,0
8,0.3645,3,0.0,1,0,0,0,0,0,1,0,0,0,0
8,0.3232,1,0.0,0,1,0,0,0,0,1,0,0,0,0
8,0.3178,1,0.0,0,1,0,1,0,0,0,0,0,0,0
8,0.4811,6,1.0,1,0,0,0,0,0,1,0,0,0,0
8,0.2406,1,0.0,0,1,0,0,0,0,1,0,0,0,0
8,0.6607,9,2.0,0,1,0,1,0,0,0,0,0,0,0
8,0.4219,3,0.0,0,1,0,0,0,0,1,0,0,0,0
8,0.5009,5,1.0,0,1,0,0,0,0,0,1,0,0,0
8,0.5494,6,1.0,0,1,0,1,0,0,0,0,0,0,0
8,0.7163,10,2.0,0,1,0,1,0,0,0,0,0,0,0
8,0.5224,6,1.0,0,1,0,0,0,0,1,0,0,0,0
8,0.4847,5,1.0,0,1,0,0,0,0,1,0,0,0,0
8,0.3627,2,0.0,0,1,0,0,0,0,1,0,0,0,0
8,0.3788,2,0.0,0,1,0,0,0,0,0,1,0,0,0
8,0.4794,4,0.0,0,1,0,1,0,0,0,0,0,0,0
8,0.623,9,2.0,1,0,0,0,0,0,1,0,0,0,0
8,0.4811,4,0.0,0,1,0,1,0,0,0,0,0,0,0
8,0.4919,5,1.0,0,1,0,0,0,0,1,0,0,0,0
8,0.3896,2,0.0,0,1,0,0,0,0,0,1,0,0,0
8,0.474,4,0.0,0,1,0,0,0,0,1,0,0,0,0
8,0.1921,1,0.0,1,0,0,0,0,0,1,0,0,0,0
8,0.5691,7,1.0,0,1,0,0,0,0,0,1,0,0,0
8,0.4704,4,0.0,0,1,0,1,0,0,0,0,0,0,0
8,0.4614,4,0.0,0,1,0,0,0,0,1,0,0,0,0
8,0.535,6,1.0,0,1,0,1,0,0,0,0,0,0,0
8,0.5494,6,1.0,0,1,0,0,0,0,0,1,0,0,0
8,0.4309,5,1.0,1,0,0,1,0,0,0,0,0,0,0
8,0.5027,5,1.0,0,1,0,1,0,0,0,0,0,0,0
8,0.7325,10,2.0,0,1,0,0,0,0,0,1,0,0,0
8,0.5745,7,1.0,0,1,0,1,0,0,0,0,0,0,0
8,0.3357,2,0.0,0,1,0,0,0,0,1,0,0,0,0
8,0.3555,2,0.0,0,1,0,1,0,0,0,0,0,0,0
8,0.6176,8,2.0,0,1,0,1,0,0,0,0,0,0,0
8,0.5925,8,2.0,0,1,0,1,0,0,0,0,0,0,0
8,0.289,1,0.0,0,1,0,0,0,0,1,0,0,0,0
8,0.5045,5,1.0,0,1,0,1,0,0,0,0,0,0,0
8,0.5566,7,1.0,0,1,0,1,0,0,0,0,0,0,0
8,0.456,5,1.0,1,0,0,0,0,0,1,0,0,0,0
8,0.6607,10,2.0,1,0,0,1,0,0,0,0,0,0,0
8,0.4524,4,0.0,0,1,0,1,0,0,0,0,0,0,0
8,0.4919,5,1.0,0,1,0,0,0,0,1,0,0,0,0
8,0.5368,6,1.0,0,1,0,0,0,0,0,1,0,0,0
8,0.4057,3,0.0,0,1,0,1,0,0,0,0,0,0,0
8,0.6571,9,2.0,0,1,0,1,0,0,0,0,0,0,0
8,0.1993,1,0.0,1,0,0,1,0,0,0,0,0,0,0
8,0.3555,2,0.0,0,1,0,1,0,0,0,0,0,0,0
8,0.5063,6,1.0,1,0,0,1,0,0,0,0,0,0,0
8,0.395,2,0.0,0,1,0,0,0,0,1,0,0,0,0
8,0.5027,5,1.0,0,1,0,0,0,0,1,0,0,0,0
8,0.4614,4,0.0,0,1,0,0,0,0,0,1,0,0,0
8,0.2424,1,0.0,0,1,0,0,0,0,1,0,0,0,0
8,0.3716,2,0.0,0,1,0,0,0,0,1,0,0,0,0
8,0.4452,4,0.0,0,1,0,1,0,0,0,0,0,0,0
8,0.447,4,0.0,0,1,0,0,0,0,1,0,0,0,0
8,0.4578,4,0.0,0,1,0,1,0,0,0,0,0,0,0
8,0.4686,4,0.0,0,1,0,0,0,0,1,0,0,0,0
8,0.535,6,1.0,0,1,0,1,0,0,0,0,0,0,0
8,0.3411,2,0.0,0,1,0,0,0,0,1,0,0,0,0
8,0.5907,7,1.0,0,1,0,0,0,0,1,0,0,0,0
8,0.7504,10,2.0,0,1,0,1,0,0,0,0,0,0,0
8,0.4075,4,0.0,1,0,0,1,0,0,0,0,0,0,0
8,0.2837,1,0.0,0,1,0,1,0,0,0,0,0,0,0
8,0.6732,10,2.0,1,0,0,0,0,0,1,0,0,0,0
8,0.3034,1,0.0,0,1,0,0,0,0,1,0,0,0,0
8,0.5224,6,1.0,0,1,0,0,0,0,0,1,0,0,0
8,0.5153,5,1.0,0,1,0,1,0,0,0,0,0,0,0
8,0.2855,1,0.0,0,1,0,0,0,0,1,0,0,0,0
8,0.4183,3,0.0,0,1,0,0,0,0,1,0,0,0,0
8,0.3842,2,0.0,0,1,0,0,0,0,1,0,0,0,0
8,0.5601,7,1.0,0,1,0,0,0,0,0,1,0,0,0
8,0.5099,5,1.0,0,1,0,0,0,0,1,0,0,0,0
8,0.1472,1,0.0,0,1,0,0,0,0,1,0,0,0,0
8,0.6266,8,2.0,0,1,0,1,0,0,0,0,0,0,0
8,0.5925,8,2.0,0,1,0,0,0,0,1,0,0,0,0
8,0.2226,1,0.0,0,1,0,1,0,0,0,0,0,0,0
8,0.1526,1,0.0,1,0,0,0,0,0,1,0,0,0,0
8,0.2908,1,0.0,0,1,0,0,0,0,1,0,0,0,0
8,0.6571,9,2.0,0,1,0,0,0,0,0,1,0,0,0
8,0.5422,6,1.0,0,1,0,0,0,0,1,0,0,0,0
8,0.6481,9,2.0,0,1,0,0,0,0,1,0,0,0,0
8,0.4596,4,0.0,0,1,0,0,0,0,1,0,0,0,0
8,0.2998,1,0.0,0,1,0,0,0,0,0,1,0,0,0
8,0.1885,1,0.0,0,1,0,0,0,0,1,0,0,0,0
8,0.4722,4,0.0,0,1,0,0,0,0,1,0,0,0,0
8,0.3142,1,0.0,0,1,0,0,0,0,1,0,0,0,0
8,0.605,8,2.0,0,1,0,1,0,0,0,0,0,0,0
8,0.4219,4,0.0,1,0,0,1,0,0,0,0,0,0,0
8,0.3268,1,0.0,0,1,0,0,0,0,0,0,0,0,1
8,0.474,4,0.0,0,1,0,0,0,0,1,0,0,0,0
8,0.2837,1,0.0,0,1,0,0,0,0,0,1,0,0,0
8,0.2819,2,0.0,1,0,0,0,0,0,1,0,0,0,0
8,0.7235,10,2.0,0,1,0,1,0,0,0,0,0,0,0
8,0.4829,4,0.0,0,1,0,1,0,0,0,0,0,0,0
8,0.4865,6,1.0,1,0,0,0,0,0,0,1,0,0,0
8,0.6625,9,2.0,0,1,0,1,0,0,0,0,0,0,0
8,0.5242,7,1.0,1,0,0,1,0,0,0,0,0,0,0
8,0.368,2,0.0,0,1,0,0,0,0,0,1,0,0,0
8,0.6589,9,2.0,0,1,0,0,0,0,0,0,0,0,1
8,0.4632,4,0.0,0,1,0,1,0,0,0,0,0,0,0
8,0.5242,6,1.0,0,1,0,0,0,0,0,1,0,0,0
8,0.5566,7,1.0,0,1,0,1,0,0,0,0,0,0,0
8,0.3321,2,0.0,0,1,0,1,0,0,0,0,0,0,0
8,0.5996,8,2.0,0,1,0,0,0,0,1,0,0,0,0
8,0.325,1,0.0,0,1,0,1,0,0,0,0,0,0,0
8,0.6032,8,2.0,0,1,0,1,0,0,0,0,0,0,0
8,0.2262,1,0.0,0,1,0,1,0,0,0,0,0,0,0
8,0.5619,7,1.0,0,1,0,0,0,0,1,0,0,0,0
8,0.5063,5,1.0,0,1,0,0,0,0,1,0,0,0,0
8,0.4955,5,1.0,0,1,0,1,0,0,0,0,0,0,0
8,0.1526,1,0.0,0,1,0,0,0,0,0,1,0,0,0
8,0.4129,3,0.0,0,1,0,0,0,0,1,0,0,0,0
8,0.4758,4,0.0,0,1,0,1,0,0,0,0,0,0,0
8,0.5153,5,1.0,0,1,0,0,0,0,0,0,0,0,1
8,0.5314,6,1.0,0,1,0,1,0,0,0,0,0,0,0
8,0.3716,2,0.0,0,1,0,0,0,0,1,0,0,0,0
8,0.6768,9,2.0,0,1,0,1,0,0,0,0,0,0,0
8,0.2873,1,0.0,0,1,0,0,0,0,0,1,0,0,0
8,0.5619,7,1.0,0,1,0,1,0,0,0,0,0,0,0
8,0.4057,3,0.0,1,0,0,1,0,0,0,0,0,0,0
8,0.4452,4,0.0,0,1,0,0,0,0,0,1,0,0,0
8,0.3698,2,0.0,0,1,0,1,0,0,0,0,0,0,0
8,0.4901,6,1.0,1,0,0,1,0,0,0,0,0,0,0
8,0.2873,1,0.0,0,1,0,0,0,0,1,0,0,0,0
8,0.3142,2,0.0,1,0,0,0,0,0,1,0,0,0,0
8,0.5655,7,1.0,0,1,0,0,0,0,0,1,0,0,0
8,0.6014,8,2.0,0,1,0,1,0,0,0,0,0,0,0
8,0.4919,5,1.0,0,1,0,1,0,0,0,0,0,0,0
8,0.3788,2,0.0,0,1,0,1,0,0,0,0,0,0,0
8,0.4937,5,1.0,0,1,0,1,0,0,0,0,0,0,0
8,0.3824,2,0.0,0,1,0,1,0,0,0,0,0,0,0
8,0.684,9,2.0,0,1,0,1,0,0,0,0,0,0,0
8,0.1903,1,0.0,0,1,0,0,0,0,1,0,0,0,0
8,0.3752,2,0.0,0,1,0,0,0,0,0,1,0,0,0
8,0.2944,1,0.0,0,1,0,0,0,0,1,0,0,0,0
8,0.3088,1,0.0,0,1,0,0,0,0,0,1,0,0,0
8,0.395,2,0.0,0,1,0,1,0,0,0,0,0,0,0
8,0.2675,1,0.0,1,0,0,1,0,0,0,0,0,0,0
8,0.5386,7,1.0,1,0,0,1,0,0,0,0,0,0,0
8,0.6732,9,2.0,0,1,0,0,0,0,1,0,0,0,0
8,0.3842,2,0.0,0,1,0,0,0,0,1,0,0,0,0
8,0.8276,10,2.0,0,1,0,0,0,0,0,0,0,0,1
8,0.447,5,1.0,1,0,0,1,0,0,0,0,0,0,0
8,0.3411,2,0.0,0,1,0,1,0,0,0,0,0,0,0
8,0.4165,3,0.0,0,1,0,0,0,0,1,0,0,0,0
8,0.3878,3,0.0,1,0,0,1,0,0,0,0,0,0,0
8,0.5242,7,1.0,1,0,0,0,0,0,1,0,0,0,0
8,0.6014,8,2.0,0,1,0,1,0,0,0,0,0,0,0
8,0.6248,8,2.0,0,1,0,1,0,0,0,0,0,0,0
8,0.614,8,2.0,0,1,0,1,0,0,0,0,0,0,0
8,0.6427,9,2.0,1,0,0,1,0,0,0,0,0,0,0
8,0.3339,2,0.0,0,1,0,0,0,0,1,0,0,0,0
8,0.368,3,0.0,1,0,0,0,0,0,0,0,0,0,1
8,0.5045,5,1.0,0,1,0,1,0,0,0,0,0,0,0
8,0.2513,1,0.0,0,1,0,0,0,0,1,0,0,0,0
8,0.5727,8,2.0,1,0,0,1,0,0,0,0,0,0,0
8,0.2388,1,0.0,0,1,0,0,0,0,1,0,0,0,0
8,0.4829,4,0.0,0,1,0,1,0,0,0,0,0,0,0
8,0.3968,3,0.0,0,1,0,1,0,0,0,0,0,0,0
8,0.3878,3,0.0,1,0,0,0,0,0,1,0,0,0,0
8,0.5763,7,1.0,0,1,0,0,0,0,0,1,0,0,0
8,0.2496,1,0.0,0,1,0,0,0,0,1,0,0,0,0
8,0.158,1,0.0,0,1,0,0,0,0,1,0,0,0,0
8,0.5943,8,2.0,0,1,0,0,0,0,1,0,0,0,0
8,0.6373,9,2.0,0,1,0,1,0,0,0,0,0,0,0
8,0.3914,3,0.0,1,0,0,1,0,0,0,0,0,0,0
8,0.4273,3,0.0,0,1,0,0,0,0,0,1,0,0,0
8,0.5763,7,1.0,0,1,0,1,0,0,0,0,0,0,0
8,0.3645,3,0.0,1,0,0,0,0,0,0,1,0,0,0
8,0.4632,4,0.0,0,1,0,0,0,0,1,0,0,0,0
8,0.1993,1,0.0,0,1,0,1,0,0,0,0,0,0,0
8,0.5709,7,1.0,0,1,0,0,0,0,1,0,0,0,0
8,0.2873,2,0.0,1,0,0,1,0,0,0,0,0,0,0
8,0.3968,4,0.0,1,0,0,0,0,0,1,0,0,0,0
8,0.632,9,2.0,1,0,0,0,0,0,1,0,0,0,0
8,0.5637,8,2.0,1,0,0,0,0,0,1,0,0,0,0
8,0.6966,10,2.0,0,1,0,1,0,0,0,0,0,0,0
8,0.5655,7,1.0,0,1,0,0,0,0,1,0,0,0,0
8,0.316,1,0.0,0,1,0,1,0,0,0,0,0,0,0
8,0.456,4,0.0,0,1,0,0,0,0,1,0,0,0,0
8,0.3591,3,0.0,1,0,0,1,0,0,0,0,0,0,0
8,0.4686,4,0.0,0,1,0,0,0,0,1,0,0,0,0
8,0.3986,3,0.0,0,1,0,1,0,0,0,0,0,0,0
8,0.4075,3,0.0,0,1,0,0,0,0,1,0,0,0,0
8,0.1939,1,0.0,0,1,0,0,0,0,1,0,0,0,0
8,0.7433,10,2.0,0,1,0,1,0,0,0,0,0,0,0
8,0.6768,9,2.0,0,1,0,1,0,0,0,0,0,0,0
8,0.4219,3,0.0,0,1,0,0,0,0,1,0,0,0,0
8,0.2208,1,0.0,0,1,0,0,0,0,1,0,0,0,0
8,0.4524,5,1.0,1,0,0,0,0,0,0,1,0,0,0
8,0.2657,1,0.0,0,1,0,0,0,0,1,0,0,0,0
8,0.5871,7,1.0,0,1,0,0,0,0,1,0,0,0,0
8,0.7846,10,2.0,0,1,0,1,0,0,0,0,0,0,0
8,0.1598,1,0.0,1,0,0,1,0,0,0,0,0,0,0
8,0.3357,2,0.0,1,0,0,0,0,0,1,0,0,0,0
8,0.2352,1,0.0,0,1,0,0,0,0,1,0,0,0,0
8,0.4452,5,1.0,1,0,0,0,0,0,0,1,0,0,0
8,0.6158,9,2.0,1,0,0,0,0,0,1,0,0,0,0
8,0.3106,2,0.0,1,0,0,1,0,0,0,0,0,0,0
8,0.4991,5,1.0,0,1,0,1,0,0,0,0,0,0,0
8,0.5889,7,1.0,0,1,0,1,0,0,0,0,0,0,0
8,0.5835,7,1.0,0,1,0,0,0,0,0,1,0,0,0
8,0.4291,4,0.0,1,0,0,0,0,0,1,0,0,0,0
8,0.4219,4,0.0,1,0,0,0,0,0,0,1,0,0,0
8,0.386,2,0.0,0,1,0,0,0,0,1,0,0,0,0
8,0.2944,1,0.0,0,1,0,0,0,0,1,0,0,0,0
8,0.2639,1,0.0,0,1,0,0,0,0,1,0,0,0,0
8,0.4686,4,0.0,0,1,0,0,0,0,1,0,0,0,0
8,0.7289,10,2.0,0,1,0,1,0,0,0,0,0,0,0
8,0.4219,3,0.0,0,1,0,0,0,0,0,1,0,0,0
8,0.4183,3,0.0,0,1,0,0,0,0,1,0,0,0,0
8,0.6661,9,2.0,0,1,0,1,0,0,0,0,0,0,0
8,0.3555,2,0.0,0,1,0,0,0,0,1,0,0,0,0
8,0.7325,10,2.0,0,1,0,1,0,0,0,0,0,0,0
8,0.2172,1,0.0,0,1,0,0,0,0,1,0,0,0,0
8,0.702,10,2.0,0,1,0,0,0,0,1,0,0,0,0
8,0.4632,5,1.0,1,0,0,0,0,0,1,0,0,0,0
8,0.4434,4,0.0,0,1,0,0,0,0,0,0,0,0,1
8,0.2837,2,0.0,1,0,0,0,0,0,0,1,0,0,0
8,0.3465,2,0.0,0,1,0,0,0,0,0,1,0,0,0
8,0.2442,1,0.0,0,1,0,0,0,0,1,0,0,0,0
8,0.4183,3,0.0,0,1,0,1,0,0,0,0,0,0,0
8,0.5566,7,1.0,0,1,0,1,0,0,0,0,0,0,0
8,0.623,9,2.0,1,0,0,1,0,0,0,0,0,0,0
8,0.4524,4,0.0,0,1,0,0,0,0,0,1,0,0,0
8,0.3914,3,0.0,1,0,0,1,0,0,0,0,0,0,0
8,0.4452,4,0.0,0,1,0,0,0,0,1,0,0,0,0
8,0.5386,6,1.0,0,1,0,1,0,0,0,0,0,0,0
8,0.4883,4,0.0,0,1,0,0,0,0,0,0,0,0,1
8,0.4632,3,0.0,0,1,0,1,0,0,0,0,0,0,0
8,0.3447,2,0.0,0,1,0,0,0,0,0,1,0,0,0
8,0.614,8,2.0,0,1,0,1,0,0,0,0,0,0,0
8,0.368,2,0.0,0,1,0,0,0,0,1,0,0,0,0
8,0.2962,1,0.0,0,1,0,1,0,0,0,0,0,0,0
8,0.2926,1,0.0,0,1,0,0,0,0,1,0,0,0,0
8,0.5835,8,2.0,1,0,0,1,0,0,0,0,0,0,0
8,0.325,1,0.0,0,1,0,0,0,0,0,1,0,0,0
8,0.4542,4,0.0,0,1,0,0,0,0,1,0,0,0,0
8,0.5512,6,1.0,0,1,0,0,0,0,1,0,0,0,0
8,0.474,4,0.0,0,1,0,0,0,0,1,0,0,0,0
8,0.4542,4,0.0,0,1,0,0,0,0,1,0,0,0,0
8,0.3537,2,0.0,0,1,0,0,0,0,1,0,0,0,0
8,0.5296,6,1.0,0,1,0,0,0,0,1,0,0,0,0
8,0.3573,2,0.0,0,1,0,0,0,0,0,1,0,0,0
8,0.3914,3,0.0,1,0,0,0,0,0,0,0,0,0,1
8,0.2837,2,0.0,1,0,0,1,0,0,0,0,0,0,0
8,0.5368,6,1.0,0,1,0,1,0,0,0,0,0,0,0
8,0.2747,1,0.0,0,1,0,0,0,0,0,1,0,0,0
8,0.1759,1,0.0,1,0,0,0,0,0,1,0,0,0,0
8,0.5314,6,1.0,0,1,0,1,0,0,0,0,0,0,0
8,0.1436,1,0.0,1,0,0,0,0,0,0,0,0,0,1
8,0.246,1,0.0,1,0,0,0,0,0,1,0,0,0,0
8,0.4327,5,1.0,1,0,0,0,0,0,0,1,0,0,0
8,0.5135,7,1.0,1,0,0,1,0,0,0,0,0,0,0
8,0.1921,1,0.0,1,0,0,1,0,0,0,0,0,0,0
8,0.605,8,2.0,0,1,0,1,0,0,0,0,0,0,0
8,0.2029,1,0.0,0,1,0,1,0,0,0,0,0,0,0
8,0.4022,3,0.0,0,1,0,0,0,0,0,1,0,0,0
